As of date,As of time,Mainland China,Number of reported/confirmed cases,Number of deaths,Remark,Number of newly confirmed cases reported in the past 14 days
28/03/2022,11:00,Anhui,1031,6,,14
28/03/2022,11:00,Beijing,1759,9,,123
28/03/2022,11:00,Chongqing,688,6,,46
28/03/2022,11:00,Fujian,2746,1,,1142
28/03/2022,11:00,Gansu,681,2,,128
28/03/2022,11:00,Guangdong,6546,8,,646
28/03/2022,11:00,Guangxi Zhuang Autonomous Region,1447,2,,176
28/03/2022,11:00,Guizhou,172,2,,8
28/03/2022,11:00,Hainan,193,6,,0
28/03/2022,11:00,Hebei,1935,7,,277
28/03/2022,11:00,Heilongjiang,2363,13,,242
28/03/2022,11:00,Henan,2785,22,,75
28/03/2022,11:00,Hubei,68391,4512,,5
28/03/2022,11:00,Hunan,1316,4,,79
28/03/2022,11:00,Inner Mongolia Autonomous Region,1681,1,,15
28/03/2022,11:00,Jiangsu,2002,0,,75
28/03/2022,11:00,Jiangxi,1033,1,,74
28/03/2022,11:00,Jilin,25521,5,,21943
28/03/2022,11:00,Liaoning,1556,2,,495
28/03/2022,11:00,Ningxia Hui Autonomous Region,122,0,,0
28/03/2022,11:00,Qinghai,32,0,,0
28/03/2022,11:00,Shaanxi,3218,3,,200
28/03/2022,11:00,Shandong,2555,7,,523
28/03/2022,11:00,Shanghai,5293,7,,475
28/03/2022,11:00,Shanxi,303,0,,8
28/03/2022,11:00,Sichuan,1660,3,,92
28/03/2022,11:00,Tianjin,1773,3,,455
28/03/2022,11:00,Tibet Autonomous Region,1,0,,0
28/03/2022,11:00,Xinjiang Uygur Autonomous Region (Including Xinjiang Production and Construction Corps),996,3,,0
28/03/2022,11:00,Yunnan,2058,2,,49
28/03/2022,11:00,Zhejiang,2658,1,,248
29/03/2022,11:00,Anhui,1033,6,,15
29/03/2022,11:00,Beijing,1762,9,,111
29/03/2022,11:00,Chongqing,688,6,,36
29/03/2022,11:00,Fujian,2756,1,,1113
29/03/2022,11:00,Gansu,681,2,,121
29/03/2022,11:00,Guangdong,6557,8,,589
29/03/2022,11:00,Guangxi Zhuang Autonomous Region,1462,2,,170
29/03/2022,11:00,Guizhou,172,2,,6
29/03/2022,11:00,Hainan,193,6,,0
29/03/2022,11:00,Hebei,1941,7,,270
29/03/2022,11:00,Heilongjiang,2368,13,,240
29/03/2022,11:00,Henan,2788,22,,77
29/03/2022,11:00,Hubei,68391,4512,,4
29/03/2022,11:00,Hunan,1319,4,,81
29/03/2022,11:00,Inner Mongolia Autonomous Region,1681,1,,15
29/03/2022,11:00,Jiangsu,2005,0,,58
29/03/2022,11:00,Jiangxi,1034,1,,75
29/03/2022,11:00,Jilin,26576,5,,19921
29/03/2022,11:00,Liaoning,1566,2,,480
29/03/2022,11:00,Ningxia Hui Autonomous Region,122,0,,0
29/03/2022,11:00,Qinghai,32,0,,0
29/03/2022,11:00,Shaanxi,3221,3,,150
29/03/2022,11:00,Shandong,2568,7,,421
29/03/2022,11:00,Shanghai,5400,7,,561
29/03/2022,11:00,Shanxi,306,0,,11
29/03/2022,11:00,Sichuan,1687,3,,115
29/03/2022,11:00,Tianjin,1780,3,,408
29/03/2022,11:00,Tibet Autonomous Region,1,0,,0
29/03/2022,11:00,Xinjiang Uygur Autonomous Region (Including Xinjiang Production and Construction Corps),996,3,,0
29/03/2022,11:00,Yunnan,2060,2,,47
29/03/2022,11:00,Zhejiang,2662,1,,209
30/03/2022,11:00,Anhui,1036,6,,16
30/03/2022,11:00,Beijing,1765,9,,102
30/03/2022,11:00,Chongqing,689,6,,26
30/03/2022,11:00,Fujian,2766,1,,1098
30/03/2022,11:00,Gansu,681,2,,116
30/03/2022,11:00,Guangdong,6572,8,,524
30/03/2022,11:00,Guangxi Zhuang Autonomous Region,1471,2,,150
30/03/2022,11:00,Guizhou,173,2,,5
30/03/2022,11:00,Hainan,194,6,,1
30/03/2022,11:00,Hebei,1947,7,,238
30/03/2022,11:00,Heilongjiang,2387,13,,244
30/03/2022,11:00,Henan,2814,22,,101
30/03/2022,11:00,Hubei,68391,4512,,3
30/03/2022,11:00,Hunan,1322,4,,83
30/03/2022,11:00,Inner Mongolia Autonomous Region,1682,1,,16
30/03/2022,11:00,Jiangsu,2006,0,,46
30/03/2022,11:00,Jiangxi,1035,1,,76
30/03/2022,11:00,Jilin,27726,5,,19615
30/03/2022,11:00,Liaoning,1571,2,,451
30/03/2022,11:00,Ningxia Hui Autonomous Region,122,0,,0
30/03/2022,11:00,Qinghai,32,0,,0
30/03/2022,11:00,Shaanxi,3221,3,,122
30/03/2022,11:00,Shandong,2573,7,,340
30/03/2022,11:00,Shanghai,5729,7,,875
30/03/2022,11:00,Shanxi,308,0,,13
30/03/2022,11:00,Sichuan,1711,3,,130
30/03/2022,11:00,Tianjin,1782,3,,357
30/03/2022,11:00,Tibet Autonomous Region,1,0,,0
30/03/2022,11:00,Xinjiang Uygur Autonomous Region (Including Xinjiang Production and Construction Corps),996,3,,0
30/03/2022,11:00,Yunnan,2064,2,,44
30/03/2022,11:00,Zhejiang,2670,1,,189
31/03/2022,11:00,Anhui,1037,6,,16
31/03/2022,11:00,Beijing,1767,9,,92
31/03/2022,11:00,Chongqing,691,6,,24
31/03/2022,11:00,Fujian,2777,1,,1008
31/03/2022,11:00,Gansu,681,2,,103
31/03/2022,11:00,Guangdong,6586,8,,434
31/03/2022,11:00,Guangxi Zhuang Autonomous Region,1479,2,,146
31/03/2022,11:00,Guizhou,173,2,,3
31/03/2022,11:00,Hainan,196,6,,3
31/03/2022,11:00,Hebei,1952,7,,205
31/03/2022,11:00,Heilongjiang,2406,13,,247
31/03/2022,11:00,Henan,2829,22,,116
31/03/2022,11:00,Hubei,68391,4512,,3
31/03/2022,11:00,Hunan,1324,4,,85
31/03/2022,11:00,Inner Mongolia Autonomous Region,1683,1,,17
31/03/2022,11:00,Jiangsu,2011,0,,41
31/03/2022,11:00,Jiangxi,1036,1,,76
31/03/2022,11:00,Jilin,29066,5,,20213
31/03/2022,11:00,Liaoning,1580,2,,394
31/03/2022,11:00,Ningxia Hui Autonomous Region,122,0,,0
31/03/2022,11:00,Qinghai,32,0,,0
31/03/2022,11:00,Shaanxi,3221,3,,96
31/03/2022,11:00,Shandong,2575,7,,300
31/03/2022,11:00,Shanghai,6087,7,,1210
31/03/2022,11:00,Shanxi,310,0,,15
31/03/2022,11:00,Sichuan,1732,3,,149
31/03/2022,11:00,Tianjin,1786,3,,303
31/03/2022,11:00,Tibet Autonomous Region,1,0,,0
31/03/2022,11:00,Xinjiang Uygur Autonomous Region (Including Xinjiang Production and Construction Corps),997,3,,1
31/03/2022,11:00,Yunnan,2066,2,,40
31/03/2022,11:00,Zhejiang,2682,1,,163
01/04/2022,11:00,Anhui,1039,6,,18
01/04/2022,11:00,Beijing,1769,9,,80
01/04/2022,11:00,Chongqing,691,6,,14
01/04/2022,11:00,Fujian,2784,1,,899
01/04/2022,11:00,Gansu,681,2,,87
01/04/2022,11:00,Guangdong,6592,8,,351
01/04/2022,11:00,Guangxi Zhuang Autonomous Region,1481,2,,134
01/04/2022,11:00,Guizhou,174,2,,4
01/04/2022,11:00,Hainan,198,6,,5
01/04/2022,11:00,Hebei,1954,7,,183
01/04/2022,11:00,Heilongjiang,2422,13,,247
01/04/2022,11:00,Henan,2832,22,,118
01/04/2022,11:00,Hubei,68391,4512,,3
01/04/2022,11:00,Hunan,1327,4,,86
01/04/2022,11:00,Inner Mongolia Autonomous Region,1683,1,,10
01/04/2022,11:00,Jiangsu,2020,0,,46
01/04/2022,11:00,Jiangxi,1037,1,,75
01/04/2022,11:00,Jilin,30429,5,,19742
01/04/2022,11:00,Liaoning,1582,2,,349
01/04/2022,11:00,Ningxia Hui Autonomous Region,122,0,,0
01/04/2022,11:00,Qinghai,32,0,,0
01/04/2022,11:00,Shaanxi,3221,3,,63
01/04/2022,11:00,Shandong,2579,7,,240
01/04/2022,11:00,Shanghai,6452,7,,1508
01/04/2022,11:00,Shanxi,310,0,,15
01/04/2022,11:00,Sichuan,1752,3,,169
01/04/2022,11:00,Tianjin,1787,3,,241
01/04/2022,11:00,Tibet Autonomous Region,1,0,,0
01/04/2022,11:00,Xinjiang Uygur Autonomous Region (Including Xinjiang Production and Construction Corps),997,3,,1
01/04/2022,11:00,Yunnan,2067,2,,35
01/04/2022,11:00,Zhejiang,2697,1,,146
02/04/2022,11:00,Anhui,1040,6,,19
02/04/2022,11:00,Beijing,1777,9,,77
02/04/2022,11:00,Chongqing,691,6,,11
02/04/2022,11:00,Fujian,2797,1,,710
02/04/2022,11:00,Gansu,681,2,,64
02/04/2022,11:00,Guangdong,6596,8,,290
02/04/2022,11:00,Guangxi Zhuang Autonomous Region,1483,2,,132
02/04/2022,11:00,Guizhou,174,2,,3
02/04/2022,11:00,Hainan,206,6,,13
02/04/2022,11:00,Hebei,1956,7,,181
02/04/2022,11:00,Heilongjiang,2443,13,,247
02/04/2022,11:00,Henan,2833,22,,118
02/04/2022,11:00,Hubei,68391,4512,,3
02/04/2022,11:00,Hunan,1330,4,,83
02/04/2022,11:00,Inner Mongolia Autonomous Region,1683,1,,10
02/04/2022,11:00,Jiangsu,2032,0,,55
02/04/2022,11:00,Jiangxi,1040,1,,78
02/04/2022,11:00,Jilin,32159,5,,19798
02/04/2022,11:00,Liaoning,1587,2,,281
02/04/2022,11:00,Ningxia Hui Autonomous Region,122,0,,0
02/04/2022,11:00,Qinghai,34,0,,2
02/04/2022,11:00,Shaanxi,3221,3,,52
02/04/2022,11:00,Shandong,2589,7,,206
02/04/2022,11:00,Shanghai,6714,7,,1750
02/04/2022,11:00,Shanxi,310,0,,15
02/04/2022,11:00,Sichuan,1776,3,,189
02/04/2022,11:00,Tianjin,1788,3,,213
02/04/2022,11:00,Tibet Autonomous Region,1,0,,0
02/04/2022,11:00,Xinjiang Uygur Autonomous Region (Including Xinjiang Production and Construction Corps),997,3,,1
02/04/2022,11:00,Yunnan,2069,2,,31
02/04/2022,11:00,Zhejiang,2712,1,,138
03/04/2022,11:00,Anhui,1042,6,,18
03/04/2022,11:00,Beijing,1777,9,,62
03/04/2022,11:00,Chongqing,691,6,,8
03/04/2022,11:00,Fujian,2808,1,,561
03/04/2022,11:00,Gansu,681,2,,35
03/04/2022,11:00,Guangdong,6608,8,,229
03/04/2022,11:00,Guangxi Zhuang Autonomous Region,1486,2,,127
03/04/2022,11:00,Guizhou,174,2,,3
03/04/2022,11:00,Hainan,209,6,,16
03/04/2022,11:00,Hebei,1957,7,,161
03/04/2022,11:00,Heilongjiang,2448,13,,233
03/04/2022,11:00,Henan,2833,22,,115
03/04/2022,11:00,Hubei,68391,4512,,0
03/04/2022,11:00,Hunan,1331,4,,78
03/04/2022,11:00,Inner Mongolia Autonomous Region,1683,1,,10
03/04/2022,11:00,Jiangsu,2037,0,,59
03/04/2022,11:00,Jiangxi,1042,1,,74
03/04/2022,11:00,Jilin,33115,5,,19563
03/04/2022,11:00,Liaoning,1589,2,,244
03/04/2022,11:00,Ningxia Hui Autonomous Region,122,0,,0
03/04/2022,11:00,Qinghai,34,0,,2
03/04/2022,11:00,Shaanxi,3224,3,,40
03/04/2022,11:00,Shandong,2595,7,,155
03/04/2022,11:00,Shanghai,7158,7,,2172
03/04/2022,11:00,Shanxi,311,0,,16
03/04/2022,11:00,Sichuan,1812,3,,221
03/04/2022,11:00,Tianjin,1789,3,,189
03/04/2022,11:00,Tibet Autonomous Region,1,0,,0
03/04/2022,11:00,Xinjiang Uygur Autonomous Region (Including Xinjiang Production and Construction Corps),998,3,,2
03/04/2022,11:00,Yunnan,2069,2,,27
03/04/2022,11:00,Zhejiang,2723,1,,119
04/04/2022,11:00,Anhui,1046,6,,22
04/04/2022,11:00,Beijing,1781,9,,58
04/04/2022,11:00,Chongqing,691,6,,7
04/04/2022,11:00,Fujian,2827,1,,420
04/04/2022,11:00,Gansu,681,2,,29
04/04/2022,11:00,Guangdong,6621,8,,197
04/04/2022,11:00,Guangxi Zhuang Autonomous Region,1487,2,,113
04/04/2022,11:00,Guizhou,176,2,,5
04/04/2022,11:00,Hainan,215,6,,22
04/04/2022,11:00,Hebei,1960,7,,113
04/04/2022,11:00,Heilongjiang,2463,13,,218
04/04/2022,11:00,Henan,2835,22,,116
04/04/2022,11:00,Hubei,68391,4512,,0
04/04/2022,11:00,Hunan,1332,4,,51
04/04/2022,11:00,Inner Mongolia Autonomous Region,1683,1,,8
04/04/2022,11:00,Jiangsu,2047,0,,69
04/04/2022,11:00,Jiangxi,1046,1,,77
04/04/2022,11:00,Jilin,33951,5,,18857
04/04/2022,11:00,Liaoning,1589,2,,209
04/04/2022,11:00,Ningxia Hui Autonomous Region,122,0,,0
04/04/2022,11:00,Qinghai,41,0,,9
04/04/2022,11:00,Shaanxi,3225,3,,27
04/04/2022,11:00,Shandong,2602,7,,146
04/04/2022,11:00,Shanghai,7591,7,,2564
04/04/2022,11:00,Shanxi,315,0,,20
04/04/2022,11:00,Sichuan,1836,3,,243
04/04/2022,11:00,Tianjin,1789,3,,167
04/04/2022,11:00,Tibet Autonomous Region,1,0,,0
04/04/2022,11:00,Xinjiang Uygur Autonomous Region (Including Xinjiang Production and Construction Corps),998,3,,2
04/04/2022,11:00,Yunnan,2070,2,,24
04/04/2022,11:00,Zhejiang,2731,1,,124
05/04/2022,11:00,Anhui,1047,6,,23
05/04/2022,11:00,Beijing,1791,9,,58
05/04/2022,11:00,Chongqing,691,6,,5
05/04/2022,11:00,Fujian,2836,1,,314
05/04/2022,11:00,Gansu,681,2,,24
05/04/2022,11:00,Guangdong,6630,8,,169
05/04/2022,11:00,Guangxi Zhuang Autonomous Region,1494,2,,111
05/04/2022,11:00,Guizhou,177,2,,6
05/04/2022,11:00,Hainan,216,6,,23
05/04/2022,11:00,Hebei,1966,7,,108
05/04/2022,11:00,Heilongjiang,2480,13,,191
05/04/2022,11:00,Henan,2838,22,,112
05/04/2022,11:00,Hubei,68391,4512,,0
05/04/2022,11:00,Hunan,1332,4,,43
05/04/2022,11:00,Inner Mongolia Autonomous Region,1684,1,,7
05/04/2022,11:00,Jiangsu,2054,0,,73
05/04/2022,11:00,Jiangxi,1048,1,,65
05/04/2022,11:00,Jilin,34743,5,,17747
05/04/2022,11:00,Liaoning,1592,2,,144
05/04/2022,11:00,Ningxia Hui Autonomous Region,122,0,,0
05/04/2022,11:00,Qinghai,43,0,,11
05/04/2022,11:00,Shaanxi,3225,3,,20
05/04/2022,11:00,Shandong,2622,7,,141
05/04/2022,11:00,Shanghai,7862,7,,2796
05/04/2022,11:00,Shanxi,319,0,,24
05/04/2022,11:00,Sichuan,1882,3,,283
05/04/2022,11:00,Tianjin,1792,3,,161
05/04/2022,11:00,Tibet Autonomous Region,1,0,,0
05/04/2022,11:00,Xinjiang Uygur Autonomous Region (Including Xinjiang Production and Construction Corps),999,3,,3
05/04/2022,11:00,Yunnan,2072,2,,23
05/04/2022,11:00,Zhejiang,2748,1,,129
06/04/2022,11:00,Anhui,1047,6,,23
06/04/2022,11:00,Beijing,1795,9,,57
06/04/2022,11:00,Chongqing,692,6,,5
06/04/2022,11:00,Fujian,2844,1,,206
06/04/2022,11:00,Gansu,681,2,,18
06/04/2022,11:00,Guangdong,6642,8,,158
06/04/2022,11:00,Guangxi Zhuang Autonomous Region,1498,2,,103
06/04/2022,11:00,Guizhou,177,2,,6
06/04/2022,11:00,Hainan,226,6,,33
06/04/2022,11:00,Hebei,1972,7,,105
06/04/2022,11:00,Heilongjiang,2488,13,,186
06/04/2022,11:00,Henan,2838,22,,100
06/04/2022,11:00,Hubei,68391,4512,,0
06/04/2022,11:00,Hunan,1333,4,,32
06/04/2022,11:00,Inner Mongolia Autonomous Region,1684,1,,7
06/04/2022,11:00,Jiangsu,2057,0,,74
06/04/2022,11:00,Jiangxi,1050,1,,58
06/04/2022,11:00,Jilin,35716,5,,16400
06/04/2022,11:00,Liaoning,1599,2,,115
06/04/2022,11:00,Ningxia Hui Autonomous Region,122,0,,0
06/04/2022,11:00,Qinghai,43,0,,11
06/04/2022,11:00,Shaanxi,3226,3,,18
06/04/2022,11:00,Shandong,2627,7,,122
06/04/2022,11:00,Shanghai,8177,7,,3097
06/04/2022,11:00,Shanxi,327,0,,30
06/04/2022,11:00,Sichuan,1906,3,,300
06/04/2022,11:00,Tianjin,1796,3,,137
06/04/2022,11:00,Tibet Autonomous Region,1,0,,0
06/04/2022,11:00,Xinjiang Uygur Autonomous Region (Including Xinjiang Production and Construction Corps),999,3,,3
06/04/2022,11:00,Yunnan,2074,2,,23
06/04/2022,11:00,Zhejiang,2765,1,,135
07/04/2022,11:00,Anhui,1048,6,,24
07/04/2022,11:00,Beijing,1800,9,,58
07/04/2022,11:00,Chongqing,692,6,,5
07/04/2022,11:00,Fujian,2866,1,,156
07/04/2022,11:00,Gansu,681,2,,14
07/04/2022,11:00,Guangdong,6643,8,,143
07/04/2022,11:00,Guangxi Zhuang Autonomous Region,1498,2,,103
07/04/2022,11:00,Guizhou,178,2,,7
07/04/2022,11:00,Hainan,230,6,,37
07/04/2022,11:00,Hebei,1975,7,,100
07/04/2022,11:00,Heilongjiang,2497,13,,185
07/04/2022,11:00,Henan,2839,22,,91
07/04/2022,11:00,Hubei,68391,4512,,0
07/04/2022,11:00,Hunan,1334,4,,26
07/04/2022,11:00,Inner Mongolia Autonomous Region,1685,1,,8
07/04/2022,11:00,Jiangsu,2060,0,,69
07/04/2022,11:00,Jiangxi,1053,1,,49
07/04/2022,11:00,Jilin,36606,5,,15480
07/04/2022,11:00,Liaoning,1601,2,,108
07/04/2022,11:00,Ningxia Hui Autonomous Region,122,0,,0
07/04/2022,11:00,Qinghai,43,0,,11
07/04/2022,11:00,Shaanxi,3226,3,,17
07/04/2022,11:00,Shandong,2631,7,,110
07/04/2022,11:00,Shanghai,8506,7,,3412
07/04/2022,11:00,Shanxi,334,0,,37
07/04/2022,11:00,Sichuan,1927,3,,309
07/04/2022,11:00,Tianjin,1796,3,,108
07/04/2022,11:00,Tibet Autonomous Region,1,0,,0
07/04/2022,11:00,Xinjiang Uygur Autonomous Region (Including Xinjiang Production and Construction Corps),999,3,,3
07/04/2022,11:00,Yunnan,2075,2,,23
07/04/2022,11:00,Zhejiang,2779,1,,138
08/04/2022,11:00,Anhui,1048,6,,23
08/04/2022,11:00,Beijing,1809,9,,62
08/04/2022,11:00,Chongqing,692,6,,5
08/04/2022,11:00,Fujian,2888,1,,160
08/04/2022,11:00,Gansu,681,2,,10
08/04/2022,11:00,Guangdong,6655,8,,140
08/04/2022,11:00,Guangxi Zhuang Autonomous Region,1510,2,,92
08/04/2022,11:00,Guizhou,178,2,,6
08/04/2022,11:00,Hainan,233,6,,40
08/04/2022,11:00,Hebei,1976,7,,77
08/04/2022,11:00,Heilongjiang,2499,13,,164
08/04/2022,11:00,Henan,2839,22,,81
08/04/2022,11:00,Hubei,68391,4512,,0
08/04/2022,11:00,Hunan,1335,4,,26
08/04/2022,11:00,Inner Mongolia Autonomous Region,1687,1,,10
08/04/2022,11:00,Jiangsu,2073,0,,81
08/04/2022,11:00,Jiangxi,1058,1,,31
08/04/2022,11:00,Jilin,37223,5,,14985
08/04/2022,11:00,Liaoning,1602,2,,100
08/04/2022,11:00,Ningxia Hui Autonomous Region,122,0,,0
08/04/2022,11:00,Qinghai,43,0,,11
08/04/2022,11:00,Shaanxi,3237,3,,25
08/04/2022,11:00,Shandong,2637,7,,103
08/04/2022,11:00,Shanghai,9334,7,,4201
08/04/2022,11:00,Shanxi,339,0,,39
08/04/2022,11:00,Sichuan,1941,3,,317
08/04/2022,11:00,Tianjin,1797,3,,84
08/04/2022,11:00,Tibet Autonomous Region,1,0,,0
08/04/2022,11:00,Xinjiang Uygur Autonomous Region (Including Xinjiang Production and Construction Corps),999,3,,3
08/04/2022,11:00,Yunnan,2078,2,,23
08/04/2022,11:00,Zhejiang,2787,1,,142
09/04/2022,11:00,Anhui,1054,6,,28
09/04/2022,11:00,Beijing,1817,9,,62
09/04/2022,11:00,Chongqing,693,6,,5
09/04/2022,11:00,Fujian,2893,1,,160
09/04/2022,11:00,Gansu,681,2,,3
09/04/2022,11:00,Guangdong,6664,8,,138
09/04/2022,11:00,Guangxi Zhuang Autonomous Region,1513,2,,88
09/04/2022,11:00,Guizhou,178,2,,6
09/04/2022,11:00,Hainan,237,6,,44
09/04/2022,11:00,Hebei,1978,7,,60
09/04/2022,11:00,Heilongjiang,2504,13,,160
09/04/2022,11:00,Henan,2840,22,,79
09/04/2022,11:00,Hubei,68391,4512,,0
09/04/2022,11:00,Hunan,1335,4,,24
09/04/2022,11:00,Inner Mongolia Autonomous Region,1687,1,,6
09/04/2022,11:00,Jiangsu,2078,0,,80
09/04/2022,11:00,Jiangxi,1060,1,,30
09/04/2022,11:00,Jilin,37471,5,,14111
09/04/2022,11:00,Liaoning,1602,2,,86
09/04/2022,11:00,Ningxia Hui Autonomous Region,122,0,,0
09/04/2022,11:00,Qinghai,43,0,,11
09/04/2022,11:00,Shaanxi,3245,3,,32
09/04/2022,11:00,Shandong,2641,7,,99
09/04/2022,11:00,Shanghai,10351,7,,5171
09/04/2022,11:00,Shanxi,345,0,,42
09/04/2022,11:00,Sichuan,1942,3,,306
09/04/2022,11:00,Tianjin,1797,3,,49
09/04/2022,11:00,Tibet Autonomous Region,1,0,,0
09/04/2022,11:00,Xinjiang Uygur Autonomous Region (Including Xinjiang Production and Construction Corps),999,3,,3
09/04/2022,11:00,Yunnan,2078,2,,22
09/04/2022,11:00,Zhejiang,2802,1,,151
10/04/2022,11:00,Anhui,1054,6,,26
10/04/2022,11:00,Beijing,1821,9,,64
10/04/2022,11:00,Chongqing,693,6,,5
10/04/2022,11:00,Fujian,2905,1,,171
10/04/2022,11:00,Gansu,681,2,,1
10/04/2022,11:00,Guangdong,6681,8,,145
10/04/2022,11:00,Guangxi Zhuang Autonomous Region,1518,2,,86
10/04/2022,11:00,Guizhou,178,2,,6
10/04/2022,11:00,Hainan,243,6,,50
10/04/2022,11:00,Hebei,1981,7,,53
10/04/2022,11:00,Heilongjiang,2505,13,,153
10/04/2022,11:00,Henan,2840,22,,65
10/04/2022,11:00,Hubei,68392,4512,,1
10/04/2022,11:00,Hunan,1335,4,,19
10/04/2022,11:00,Inner Mongolia Autonomous Region,1687,1,,6
10/04/2022,11:00,Jiangsu,2083,0,,84
10/04/2022,11:00,Jiangxi,1063,1,,31
10/04/2022,11:00,Jilin,37713,5,,13282
10/04/2022,11:00,Liaoning,1604,2,,60
10/04/2022,11:00,Ningxia Hui Autonomous Region,122,0,,0
10/04/2022,11:00,Qinghai,43,0,,11
10/04/2022,11:00,Shaanxi,3247,3,,33
10/04/2022,11:00,Shandong,2645,7,,98
10/04/2022,11:00,Shanghai,11366,7,,6133
10/04/2022,11:00,Shanxi,350,0,,47
10/04/2022,11:00,Sichuan,1948,3,,300
10/04/2022,11:00,Tianjin,1798,3,,33
10/04/2022,11:00,Tibet Autonomous Region,1,0,,0
10/04/2022,11:00,Xinjiang Uygur Autonomous Region (Including Xinjiang Production and Construction Corps),999,3,,3
10/04/2022,11:00,Yunnan,2079,2,,22
10/04/2022,11:00,Zhejiang,2818,1,,165
11/04/2022,11:00,Anhui,1055,6,,24
11/04/2022,11:00,Beijing,1822,9,,63
11/04/2022,11:00,Chongqing,693,6,,5
11/04/2022,11:00,Fujian,2914,1,,168
11/04/2022,11:00,Gansu,681,2,,0
11/04/2022,11:00,Guangdong,6703,8,,157
11/04/2022,11:00,Guangxi Zhuang Autonomous Region,1522,2,,75
11/04/2022,11:00,Guizhou,178,2,,6
11/04/2022,11:00,Hainan,245,6,,52
11/04/2022,11:00,Hebei,1981,7,,46
11/04/2022,11:00,Heilongjiang,2505,13,,142
11/04/2022,11:00,Henan,2840,22,,55
11/04/2022,11:00,Hubei,68392,4512,,1
11/04/2022,11:00,Hunan,1335,4,,19
11/04/2022,11:00,Inner Mongolia Autonomous Region,1687,1,,6
11/04/2022,11:00,Jiangsu,2090,0,,88
11/04/2022,11:00,Jiangxi,1065,1,,32
11/04/2022,11:00,Jilin,37900,5,,12379
11/04/2022,11:00,Liaoning,1605,2,,49
11/04/2022,11:00,Ningxia Hui Autonomous Region,122,0,,0
11/04/2022,11:00,Qinghai,43,0,,11
11/04/2022,11:00,Shaanxi,3254,3,,36
11/04/2022,11:00,Shandong,2647,7,,92
11/04/2022,11:00,Shanghai,12283,7,,6990
11/04/2022,11:00,Shanxi,351,0,,48
11/04/2022,11:00,Sichuan,1958,3,,298
11/04/2022,11:00,Tianjin,1798,3,,25
11/04/2022,11:00,Tibet Autonomous Region,1,0,,0
11/04/2022,11:00,Xinjiang Uygur Autonomous Region (Including Xinjiang Production and Construction Corps),999,3,,3
11/04/2022,11:00,Yunnan,2081,2,,23
11/04/2022,11:00,Zhejiang,2827,1,,169
12/04/2022,11:00,Anhui,1055,6,,22
12/04/2022,11:00,Beijing,1826,9,,64
12/04/2022,11:00,Chongqing,693,6,,5
12/04/2022,11:00,Fujian,2921,1,,165
12/04/2022,11:00,Gansu,681,2,,0
12/04/2022,11:00,Guangdong,6723,8,,166
12/04/2022,11:00,Guangxi Zhuang Autonomous Region,1527,2,,65
12/04/2022,11:00,Guizhou,178,2,,6
12/04/2022,11:00,Hainan,266,6,,73
12/04/2022,11:00,Hebei,1981,7,,40
12/04/2022,11:00,Heilongjiang,2506,13,,138
12/04/2022,11:00,Henan,2843,22,,55
12/04/2022,11:00,Hubei,68393,4512,,2
12/04/2022,11:00,Hunan,1335,4,,16
12/04/2022,11:00,Inner Mongolia Autonomous Region,1688,1,,7
12/04/2022,11:00,Jiangsu,2104,0,,99
12/04/2022,11:00,Jiangxi,1067,1,,33
12/04/2022,11:00,Jilin,38071,5,,11495
12/04/2022,11:00,Liaoning,1606,2,,40
12/04/2022,11:00,Ningxia Hui Autonomous Region,122,0,,0
12/04/2022,11:00,Qinghai,43,0,,11
12/04/2022,11:00,Shaanxi,3254,3,,33
12/04/2022,11:00,Shandong,2650,7,,82
12/04/2022,11:00,Shanghai,13281,7,,7881
12/04/2022,11:00,Shanxi,352,0,,46
12/04/2022,11:00,Sichuan,1965,3,,278
12/04/2022,11:00,Tianjin,1798,3,,18
12/04/2022,11:00,Tibet Autonomous Region,1,0,,0
12/04/2022,11:00,Xinjiang Uygur Autonomous Region (Including Xinjiang Production and Construction Corps),999,3,,3
12/04/2022,11:00,Yunnan,2082,2,,22
12/04/2022,11:00,Zhejiang,2838,1,,176
13/04/2022,11:00,Anhui,1056,6,,20
13/04/2022,11:00,Beijing,1826,9,,61
13/04/2022,11:00,Chongqing,693,6,,4
13/04/2022,11:00,Fujian,2929,1,,163
13/04/2022,11:00,Gansu,681,2,,0
13/04/2022,11:00,Guangdong,6749,8,,177
13/04/2022,11:00,Guangxi Zhuang Autonomous Region,1532,2,,61
13/04/2022,11:00,Guizhou,178,2,,5
13/04/2022,11:00,Hainan,280,6,,86
13/04/2022,11:00,Hebei,1982,7,,35
13/04/2022,11:00,Heilongjiang,2508,13,,121
13/04/2022,11:00,Henan,2846,22,,32
13/04/2022,11:00,Hubei,68394,4512,,3
13/04/2022,11:00,Hunan,1337,4,,15
13/04/2022,11:00,Inner Mongolia Autonomous Region,1688,1,,6
13/04/2022,11:00,Jiangsu,2109,0,,103
13/04/2022,11:00,Jiangxi,1068,1,,33
13/04/2022,11:00,Jilin,38304,5,,10578
13/04/2022,11:00,Liaoning,1607,2,,36
13/04/2022,11:00,Ningxia Hui Autonomous Region,122,0,,0
13/04/2022,11:00,Qinghai,43,0,,11
13/04/2022,11:00,Shaanxi,3256,3,,35
13/04/2022,11:00,Shandong,2653,7,,80
13/04/2022,11:00,Shanghai,14471,7,,8742
